,سعر,شركة,موديل,سنة,لون السيارة,نوع الوقود,أصل السيارة,رخصة السيارة,نوع الجير,الزجاج,قوة الماتور,عداد السيارة,عدد الركاب,وسيلة الدفع,معروضة,أصحاب سابقون,مسجل,CD,مُكيّف,إغلاق مركزي,وسادة هوائية,جنطات مغنيسيوم,جهاز إنذار,فرش جلد,فتحة سقف
5448,30000,هونداي,افانتي,2006,أسود ,بنزين ,تدريب سياقة ,فلسطينية ,عادي ,الكتروني ,1600,250000.0,5,إمكانية التقسيط ,للبيع فقط ,3,1,1,1,1,1,1,1,1,0
5449,130000,مرسيدس,سبرنتر,2011,أبيض عاجي ,ديزل ,تجاري ,فلسطينية ,عادي ,الكتروني ,3000,300000.0,6,إمكانية التقسيط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,1
5450,50000,فولكسفاجن,جولف,2006,سكني ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1900,1000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
5451,33000,بيجو,بارتنر,2008,سكني ,ديزل ,خصوصي ,فلسطينية ,عادي ,يدوي ,1600,242000.0,5,نقدا فقط ,للتبديل فقط ,3,1,1,1,0,1,0,1,0,0
5452,75000,كيا,سيراتو,2016,أسود ميتالك ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,118000.0,5,نقدا فقط ,للبيع أو التبديل ,2,1,1,1,1,1,1,1,1,0
5453,140000,كيا,سورينتو,2017,فضي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,2200,150000.0,7,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,1
5454,96000,هونداي,كونا,2019,أبيض عاجي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,22000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,0
5455,61000,لاندروفر,ديفندر,1997,أزرق ,ديزل ,حكومي ,فلسطينية ,عادي ,يدوي ,2500,390000.0,8,نقدا فقط ,للبيع فقط ,0,0,0,0,0,0,0,0,0,0
5456,109000,كيا,سبورتاج,2017,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,95000.0,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,0
5457,9000,دراجة,نارية,2017,بني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,125,17500.0,2,نقدا فقط ,للبيع فقط ,0,0,0,0,0,0,1,0,1,0
5458,38000,بيجو,208,2015,سكني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,70000.0,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,0,0
5459,90000,بي,ام,2013,بني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,140000.0,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,1
5460,30000,فولكسفاجن,بولو,2004,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,يدوي ,1400,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,0,0,1,0,0
5461,100000,هونداي,سانتافيه,2015,رصاصي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,103000.0,7,نقدا فقط ,للبيع أو التبديل ,3,1,1,1,1,1,1,1,1,0
5462,48000,هونداي,i30,2008,أحمر ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
5463,120000,بي,ام,2015,كحلي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,85000.0,5,إمكانية التقسيط ,للبيع فقط ,2,1,1,1,1,1,1,0,1,0
5464,178000,فولكسفاجن,تيجوان,2018,أسود ميتالك ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,75000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
5465,143000,فولكسفاجن,GTI,2016,أسود ميتالك ,بنزين ,خصوصي ,فلسطينية ,نصف اوتوماتيك ,الكتروني ,2000,69000.0,5,نقدا فقط ,للبيع أو التبديل ,2,1,1,1,1,1,1,1,1,1
5466,38000,بيجو,بارتنر,2008,سكني ,ديزل ,خصوصي ,فلسطينية ,عادي ,يدوي ,1600,,5,إمكانية التقسيط ,للبيع فقط ,0,1,1,1,1,1,0,1,1,0
5467,73000,كيا,سول,2017,كحلي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,61000.0,5,نقدا فقط ,للبيع فقط ,0,0,0,1,1,1,1,1,1,1
5468,55000,مرسيدس,240,2003,سكني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2600,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,0,1
5469,34000,فولكسفاجن,بولو,2004,أحمر ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,يدوي ,1400,200000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,0,1,1,1,1,0,0
5470,44000,كيا,برايد,2008,فضي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,215000.0,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,0
5471,150000,هونداي,سانتافيه,2018,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,75000.0,7,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,1
5472,165000,اودي,Q7,2011,أسود ,ديزل ,خصوصي ,فلسطينية ,نصف اوتوماتيك ,الكتروني ,3000,168000.0,7,إمكانية التقسيط ,للبيع أو التبديل ,3,1,1,1,1,1,1,1,1,1
5473,88000,هونداي,فينيو,2019,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,23000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
5474,70000,سيت,ليون,2015,أسود ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1200,127000.0,5,إمكانية التقسيط ,للبيع فقط ,1,1,1,1,1,1,1,0,0,0
5475,47000,فورد,فوكس,2012,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,12222.0,5,نقدا فقط ,للبيع فقط ,4,1,1,1,1,1,1,1,0,0
5476,40000,اوبل,زافيرا,2004,أبيض ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,2000,16956.0,7,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,0,0,0
5477,38000,اوبل,كورسا,2013,كرميدي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1400,160000.0,5,نقدا فقط ,للبيع فقط ,0,0,0,1,0,1,1,1,1,0
5478,105000,سكودا,اوكتافيا,2017,أبيض ,ديزل ,خصوصي ,فلسطينية ,نصف اوتوماتيك ,الكتروني ,2000,113000.0,5,إمكانية التقسيط ,للبيع فقط ,2,1,1,1,1,1,1,1,0,0
5479,130000,فولكسفاجن,باسات,2019,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,190000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,2,1,1,1,1,1,1,0,0,0
5480,150000,فولكسفاجن,باسات,2018,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,133400.0,5,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,0
5481,45000,كيا,فورتي,2011,أبيض عاجي ,بنزين ,تأجير ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع فقط ,0,1,1,1,1,1,0,0,0,0
5482,15000,اوبل,استرا,2000,سكني ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,,6,نقدا فقط ,للبيع فقط ,5,1,1,0,0,0,1,0,0,0
5483,71000,سكودا,اوكتافيا,2014,أبيض عاجي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,177000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,0,0
5484,155000,كيا,سورينتو,2018,رمادي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2200,,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
5485,77000,كيا,ريو,2019,فيراني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,32000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,1
5486,48000,سكودا,اوكتافيا,2008,كحلي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1900,264000.0,4,نقدا فقط ,للبيع أو التبديل ,3,1,1,1,1,1,1,0,1,0
5487,86000,فولكسفاجن,بولو,2019,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1000,81000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,1
5488,63000,ستروين,,2016,أسود ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,يدوي ,1600,,4,نقدا فقط ,للبيع فقط ,2,1,1,1,0,1,1,0,1,0
5489,175000,فولكسفاجن,تيجوان,2019,فضي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,2000,17500.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,0,1,1
5490,50000,اوبل,استرا,2014,أبيض ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1400,,5,إمكانية التقسيط ,للبيع فقط ,3,1,1,1,1,0,1,1,1,0
5491,20000,بي,ام,1989,أسود ,بنزين ,خصوصي ,فلسطينية ,عادي ,يدوي ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,0,0,1,1,1,1,1,1,0
5492,114900,كيا,سبورتاج,2019,أسود ميتالك ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,24000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
5493,165000,كيا,سورينتو,2019,أسود ميتالك ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2200,50000.0,7,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,0
5494,26000,هونداي,جيتس,2003,أبيض عاجي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,0,1,1,0
5495,113000,فولكسفاجن,كادي,2017,بنفسجي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,2000,140000.0,7,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,0
5496,115000,هونداي,كونا,2019,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,27000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
5497,58000,كيا,بيكانتو,2019,بيج ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1000,40000.0,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
5498,100000,كيا,سبورتاج,2016,أسود ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1700,57000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,0
5499,88000,كيا,ستونك,2018,بترولي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,70000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,0,1,1,0
5500,95000,لاندروفر,ديفندر,2008,أبيض ,ديزل ,حكومي ,فلسطينية ,عادي ,يدوي ,2500,700000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,0,1,1,0
5501,62000,كيا,ريو,2016,فضي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,42000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,0,0,0,0,0,0
5502,12345,كيا,اوبتيما,2018,أسود ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1700,74000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,0
5503,128000,سكودا,سوبيرب,2017,كحلي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,76000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,1
5504,12000,بيجو,205,1988,رمادي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1400,0.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,0,1,1,0,1
5505,23000,مرسيدس,190,1987,أبيض ,بنزين ,عمومي ,فلسطينية ,اوتوماتيك ,الكتروني ,2300,,5,إمكانية التقسيط ,للبيع فقط ,0,1,1,0,0,0,1,0,0,1
5506,58000,شفروليه,كابتيفا,2009,فضي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,3200,,7,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,1
5507,20000,فولكسفاجن,ترانسبورتر,1997,رمادي ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,2400,0.0,8,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,0,0,0,1,0,0,0
5508,136000,هونداي,سانتافيه,2019,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,49000.0,7,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
5509,60000,هونداي,الانترا,2017,فيراني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,75000.0,5,نقدا فقط ,للبيع أو التبديل ,2,0,0,1,1,0,1,1,1,0
5510,54500,هونداي,اكسنت,2016,فضي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,180000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,1
5511,39000,سكودا,فابيا,2010,أخضر ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,نقدا فقط ,للبيع فقط ,3,1,1,1,0,0,0,0,0,0
5512,69000,جي,ام,2007,أبيض عاجي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,6600,270000.0,8,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,0,0,0,0
5513,285000,مرسيدس,250,2018,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,40000.0,5,إمكانية التقسيط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,1
5514,113000,سيت,ليون,2017,أسود ميتالك ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,63000.0,5,إمكانية التقسيط ,للبيع فقط ,1,1,1,1,1,1,1,0,1,1
5515,89000,هونداي,توسان,2014,أبيض ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,,5,نقدا فقط ,للبيع فقط ,2,1,1,1,1,1,1,1,1,1
5516,78000,سيت,ليون,2018,سكني ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1200,94000.0,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,0
5517,56000,هونداي,اكسنت,2014,فضي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,58000.0,5,نقدا فقط ,للبيع فقط ,1,1,1,1,1,1,1,1,1,0
5518,36000,فورد,فيستا,2015,أبيض ,بنزين ,تأجير ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,175000.0,5,نقدا فقط ,للبيع أو التبديل ,2,1,1,1,1,1,1,1,1,0
5519,41999,اوبل,استرا,2014,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,0
5520,95000,هونداي,كونا,2019,أبيض ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,110000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,0
5521,123000,كيا,اوبتيما,2018,بترولي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1700,60000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,1,1
5522,180000,فولكسفاجن,أماروك,2015,أبيض عاجي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,0
5523,48000,كيا,برايد,2015,أبيض عاجي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1400,180000.0,5,نقدا فقط ,للبيع فقط ,0,0,0,1,0,0,1,0,1,1
5524,90000,فولكسفاجن,كادي,2015,فضي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,1000000.0,7,نقدا فقط ,للبيع فقط ,3,0,0,1,1,1,1,1,1,0
5525,75000,فولكسفاجن,باسات,2011,رمادي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1800,133000.0,5,نقدا فقط ,للبيع أو التبديل ,6,1,1,1,1,1,1,1,1,1
5526,22000,اوبل,زافيرا,2003,أسود ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1900,,7,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,0
5527,70000,سكودا,اوكتافيا,2011,خمري ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1900,140000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,0
5528,47000,كيا,برايد,2013,أزرق ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1400,110000.0,5,نقدا فقط ,للبيع فقط ,3,1,1,1,1,1,1,1,0,0
5529,48000,فولكسفاجن,جولف,2006,بترولي ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,1,1,0,1
5530,95000,بيجو,بارتنر,2018,رمادي ,ديزل ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,53000.0,7,نقدا فقط ,للبيع فقط ,0,0,0,1,0,1,0,0,0,0
5531,46000,ميتسوبيشي,اتراج,2015,أبيض عاجي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1200,74000.0,5,نقدا فقط ,للبيع فقط ,0,1,1,1,1,1,0,1,0,0
5532,28000,هونداي,فيرنا,2003,ذهبي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1500,,5,إمكانية التقسيط ,للبيع فقط ,0,1,1,1,1,1,1,1,0,0
5533,135000,سيت,ليون,2018,أسود ميتالك ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,180,50000.0,5,نقدا فقط ,للبيع فقط ,0,0,0,1,1,1,1,1,1,1
5534,144000,هونداي,سانتافيه,2018,فيراني ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,70000.0,7,نقدا فقط ,للبيع أو التبديل ,0,0,0,0,0,0,0,0,0,0
5535,3600,اودي,A3,2000,كحلي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1800,200000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,1
5536,33000,هونداي,كليك,2006,سكني ,بنزين ,خصوصي ,فلسطينية ,عادي ,الكتروني ,1600,180000.0,5,نقدا فقط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,0
5537,140000,هونداي,توسان,2018,ذهبي ,ديزل ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,39600.0,5,نقدا فقط ,للبيع أو التبديل ,2,1,1,1,1,1,1,1,0,1
5538,112000,هونداي,كونا,2020,رمادي ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,1600,25000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,0,0,1,1,1,1,1,1,0
5539,57000,فولكسفاجن,باسات,2006,فيراني ,بنزين ,خصوصي ,فلسطينية ,اوتوماتيك ,الكتروني ,2000,0.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,1
5540,45000,مرسيدس,فيتو,2006,أبيض ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,2000,,8,إمكانية التقسيط ,للبيع فقط ,1,0,0,1,0,0,1,0,1,0
5541,45000,سكودا,اوكتافيا,2010,أبيض ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,1900,1000.0,5,نقدا فقط ,للبيع فقط ,5,1,1,1,1,1,1,1,1,0
5542,46000,ستروين,C3,2017,أحمر ,ديزل ,عمومي ,فلسطينية ,عادي ,الكتروني ,1600,220000.0,5,إمكانية التقسيط ,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,0
