Price,Brand,Model,Year,Color,Fuel_Type,Vehicle_History,Palestinian_Licence,Transmission_Type,Electric_Windows,Engine_Capacity,Kilometers_Driven,Seats,Installment_Payment_Method,Listed_For,Previous_Owners,Radio,Air_Conditioner,Central_Lock,Airbag,Magnesium_Rims,Alert_System,Leather_Seats,Sunroof,Kilometers_Driven_ZScore,Previous_Owners_Ranges,Previous_Owners_Labels
55000,سكودا,اوكتافيا,2011,أبيض ,ديزل ,عمومي ,1,عادي ,1,1600,900000.0,5,1,للبيع فقط ,1,1,1,1,1,0,1,1,0,3.8011731850894086,[0-2],1
55000,فولكسفاجن,بولو,2016,أسود ميتالك ,بنزين ,خصوصي ,1,عادي ,1,1200,83000.0,5,0,للبيع أو التبديل ,2,1,1,1,1,1,1,0,0,-0.586147373482424,[0-2],1
41500,هونداي,i30,2008,سكني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,220000.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,1,0,0.14954775078237537,[0-2],1
27000,سكودا,اوكتافيا,2005,أبيض عاجي ,ديزل ,عمومي ,1,عادي ,1,1900,407516.0,5,1,للبيع أو التبديل ,5,1,1,1,1,1,1,0,0,1.1565156845169602,[5+),3
49500,فولكسفاجن,بولو,2013,سكني ,بنزين ,خصوصي ,1,عادي ,1,1400,130000.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,-0.3337556155229673,[0-2],1
10000,اوبل,كورسا,1988,أبيض ,بنزين ,خصوصي ,1,عادي ,0,1200,600000.0,5,1,للبيع فقط ,8,1,0,0,0,1,0,0,0,2.1901619640715997,[5+),3
173500,كيا,سورينتو,2017,أسود ميتالك ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2200,60000.0,7,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.709658233760456,[0-2],1
28000,اودي,A4,2000,كحلي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1800,165000.0,5,0,للبيع فقط ,3,1,1,1,1,1,0,0,1,-0.1458043064042229,[3-4],2
75000,فولفو,Fl6,2000,أبيض عاجي ,ديزل ,خصوصي ,1,عادي ,1,210,450000.0,3,0,للبيع فقط ,3,1,1,1,1,0,1,1,1,1.3846563535626955,[3-4],2
51000,هونداي,اكسنت,2014,فيراني ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,1001.0,5,0,للبيع فقط ,2,1,1,1,1,1,1,1,0,-1.0264850705232216,[0-2],1
77000,سكودا,رابيد,2018,أصفر ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1400,120000.0,5,0,للبيع فقط ,0,1,1,1,1,1,0,0,0,-0.3874559895568942,[0-2],1
50000,كيا,برايد,2013,أبيض عاجي ,ديزل ,خصوصي ,1,عادي ,1,1400,226397.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,0.18389988005187843,[0-2],1
490000,روفر,رانج,2017,أسود ميتالك ,بنزين ,خصوصي ,1,اوتوماتيك ,1,3000,67000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.6720679719367071,[0-2],1
50000,فورد,فيستا,2015,أبيض ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,91000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,0,0,0,0,-0.5431870742552825,[0-2],1
85000,هونداي,سوناتا,2014,أسود ميتالك ,هايبرد ,خصوصي ,1,اوتوماتيك ,1,2400,85000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.5754072986756386,[0-2],1
39500,فورد,فيستا,2014,كحلي ,بنزين ,خصوصي ,1,عادي ,1,1250,115000.0,5,0,للبيع فقط ,0,1,1,1,1,0,0,0,0,-0.4143061765738577,[0-2],1
50000,سكودا,اوكتافيا,2009,بترولي ,ديزل ,خصوصي ,1,عادي ,1,2000,390000.0,5,0,للبيع فقط ,1,0,1,1,1,0,0,0,0,1.0624541093591338,[0-2],1
29000,هونداي,جيتس,2009,كرميدي ,بنزين ,حكومي ,1,عادي ,1,1400,130000.0,5,1,للبيع فقط ,1,1,1,1,1,0,1,0,0,-0.3337556155229673,[0-2],1
65000,اوبل,ڤيڤارو,2005,أبيض ,ديزل ,حكومي ,1,عادي ,1,2500,220000.0,9,1,للبيع أو التبديل ,1,0,1,1,1,0,0,0,0,0.14954775078237537,[0-2],1
65000,هونداي,توسان,2010,أبيض عاجي ,ديزل ,خصوصي ,1,نصف اوتوماتيك ,1,2000,218000.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,1,0.13880767597558996,[0-2],1
35000,هونداي,ايونيك,2018,أسود ميتالك ,هايبرد ,خصوصي ,1,اوتوماتيك ,1,1600,61000.0,5,1,للبيع أو التبديل ,1,1,1,1,1,1,1,0,1,-0.7042881963570633,[0-2],1
40000,هونداي,i30,2008,أسود ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1200,57000.0,5,0,للبيع فقط ,1,1,1,0,0,0,1,0,1,-0.7257683459706341,[0-2],1
27000,كيا,ريو,2010,أبيض عاجي ,ديزل ,عمومي ,1,عادي ,1,1600,294317.0,5,1,للبيع أو التبديل ,1,1,1,1,0,0,1,0,0,0.5486328204903104,[0-2],1
29000,فولكسفاجن,باسات,2003,فضي ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1900,452795.0,5,0,للبيع فقط ,2,1,0,1,0,1,0,0,0,1.399665608105178,[0-2],1
14000,سوبارو,عريض,1987,فضي ,بنزين ,خصوصي ,1,عادي ,0,1600,741830.0,5,0,للبيع فقط ,3,0,0,0,0,0,0,0,0,2.951794368994786,[3-4],2
7000,فولكسفاجن,جولف,1976,أحمر ,بنزين ,خصوصي ,1,عادي ,0,1000,968500.0,5,1,للبيع أو التبديل ,7,1,0,0,0,1,0,1,0,4.169020747221808,[5+),3
60000,هونداي,اكسنت,2015,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,40000.0,5,0,للبيع فقط ,0,1,1,1,0,1,0,1,0,-0.8170589818283099,[0-2],1
77000,فولكسفاجن,GTI,2012,أبيض عاجي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,113335.0,5,0,للبيع فقط ,1,1,1,1,1,1,1,1,0,-0.42324728885050655,[0-2],1
115000,هونداي,ايونيك,2019,أبيض ,هايبرد ,خصوصي ,1,نصف اوتوماتيك ,1,1600,19000.0,5,1,للبيع أو التبديل ,0,1,1,1,1,1,1,1,1,-0.9298297672995565,[0-2],1
65000,ايسوزو,ديماكس,2005,سكني ,ديزل ,حكومي ,1,عادي ,1,3000,190000.0,5,0,للبيع فقط ,1,1,1,0,1,1,0,0,0,-0.01155337131940551,[0-2],1
32000,هونداي,اكسنت,2007,رصاصي ,بنزين ,خصوصي ,1,عادي ,1,1400,20000.0,5,0,للبيع أو التبديل ,4,1,1,0,0,1,0,1,0,-0.9244597298961638,[3-4],2
20500,بيجو,206,2008,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,140000.0,5,0,للبيع فقط ,3,1,1,1,0,0,0,0,0,-0.2800552414890403,[3-4],2
68000,هونداي,توسان,2012,أبيض ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,249037.0,5,0,للبيع أو التبديل ,1,1,1,1,1,1,1,1,1,0.3054775268646891,[0-2],1
62000,هونداي,اكسنت,2016,فضي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1400,25000.0,5,0,للبيع فقط ,0,1,1,1,1,1,0,1,0,-0.8976095428792004,[0-2],1
112000,كيا,سيراتو,2020,رمادي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1600,30909.0,5,0,للبيع فقط ,0,1,1,1,1,1,1,0,1,-0.8658779918625529,[0-2],1
105000,سكودا,اوكتافيا,2019,أسود ,ديزل ,خصوصي ,1,اوتوماتيك ,1,2000,118000.0,5,1,للبيع فقط ,1,1,1,1,1,1,0,0,0,-0.3981960643636796,[0-2],1
65000,بي,ام,2004,كحلي ,بنزين ,خصوصي ,1,اوتوماتيك ,1,2200,180000.0,5,0,للبيع أو التبديل ,10,1,1,1,1,1,1,1,1,-0.06525374535333248,[5+),3
28000,اوبل,استرا,1999,أحمر ,بنزين ,خصوصي ,1,عادي ,1,1400,150000.0,5,0,للبيع أو التبديل ,2,1,1,1,1,1,1,0,0,-0.22635486745511335,[0-2],1
77000,كيا,سيراتو,2016,سكني ,ديزل ,خصوصي ,1,اوتوماتيك ,1,1600,8550.0,5,1,للبيع أو التبديل ,2,1,1,1,1,1,1,1,0,-0.9859466581650101,[0-2],1
52000,كيا,بيكانتو,2018,بيج ,بنزين ,خصوصي ,1,اوتوماتيك ,1,1000,49000.0,5,0,للبيع أو التبديل ,0,1,1,1,1,1,1,1,0,-0.7687286451977756,[0-2],1
25000,فولكسفاجن,باسات,1997,أخضر ,بنزين ,خصوصي ,1,عادي ,1,1800,267883.0,5,1,للبيع أو التبديل ,2,1,1,1,1,1,1,0,0,0.4066812517690278,[0-2],1
